ln2,smsp__sass_inst_executed_op_global_st.sum,106496.00
ln2,smsp__sass_inst_executed_op_global_ld.sum,491520.00
ln2,smsp__sass_inst_executed_op_shared_st.sum,0.00
ln2,smsp__sass_inst_executed_op_shared_ld.sum,0.00
ff,smsp__sass_inst_executed_op_shared_ld.sum,122880.00
ff,smsp__sass_inst_executed_op_shared_st.sum,245760.00
ff,smsp__sass_inst_executed_op_global_ld.sum,516096.00
ff,smsp__sass_inst_executed_op_global_st.sum,516096.00
ff,smsp__sass_inst_executed_op_ldgsts.sum,2064384.00
ff,smsp__sass_data_bytes_mem_global_op_ld.sum,81788928.00
ff,smsp__sass_data_bytes_mem_global_op_st.sum,113246208.00
residual2,smsp__sass_data_bytes_mem_global_op_st.sum,12582912.00
residual2,smsp__sass_data_bytes_mem_global_op_ld.sum,25165824.00
residual2,smsp__sass_inst_executed_op_ldgsts.sum,0.00
residual2,smsp__sass_inst_executed_op_global_st.sum,98304.00
residual2,smsp__sass_inst_executed_op_global_ld.sum,196608.00
residual2,smsp__sass_inst_executed_op_shared_st.sum,0.00
residual2,smsp__sass_inst_executed_op_shared_ld.sum,0.00
vecadd,smsp__sass_data_bytes_mem_global_op_st.sum,6291456.00
vecadd,smsp__sass_data_bytes_mem_global_op_ld.sum,12582912.00
vecadd,smsp__sass_inst_executed_op_ldgsts.sum,0.00
vecadd,smsp__sass_inst_executed_op_global_st.sum,49152.00
vecadd,smsp__sass_inst_executed_op_global_ld.sum,98304.00
vecadd,smsp__sass_inst_executed_op_shared_st.sum,0.00
vecadd,smsp__sass_inst_executed_op_shared_ld.sum,0.00
vecadd_thrust,smsp__sass_data_bytes_mem_global_op_st.sum,12582912.00
vecadd_thrust,smsp__sass_data_bytes_mem_global_op_ld.sum,25165824.00
vecadd_thrust,smsp__sass_inst_executed_op_ldgsts.sum,0.00
vecadd_thrust,smsp__sass_inst_executed_op_global_st.sum,98304.00
vecadd_thrust,smsp__sass_inst_executed_op_global_ld.sum,196608.00
vecadd_thrust,smsp__sass_inst_executed_op_shared_st.sum,0.00
vecadd_thrust,smsp__sass_inst_executed_op_shared_ld.sum,0.00
encoder_forward,sm__pipe_fma_cycles_active.max,52224.00
encoder_forward,sm__pipe_alu_cycles_active.max,56320.00
ln1,sm__pipe_fma_cycles_active.max,25824.00
ln1,sm__pipe_alu_cycles_active.max,47520.00
attention,sm__pipe_alu_cycles_active.max,1149120.00
attention,sm__pipe_fma_cycles_active.max,890208.00
residual1,sm__pipe_fma_cycles_active.max,8320.00
residual1,sm__pipe_alu_cycles_active.max,19760.00
ln2,sm__pipe_fma_cycles_active.max,25824.00
ln2,sm__pipe_alu_cycles_active.max,47520.00
ff,sm__pipe_alu_cycles_active.max,585536.00
ff,sm__pipe_fma_cycles_active.max,517952.00
residual2,sm__pipe_fma_cycles_active.max,8064.00
residual2,sm__pipe_alu_cycles_active.max,19152.00
vecadd,sm__pipe_fma_cycles_active.max,5280.00
vecadd,sm__pipe_alu_cycles_active.max,2112.00
vecadd_thrust,sm__pipe_fma_cycles_active.max,8576.00
vecadd_thrust,sm__pipe_alu_cycles_active.max,20368.00
encoder_forward,sm__sass_inst_executed_op_ldgsts_cache_bypass.sum,0.00
encoder_forward,sm__sass_inst_executed_op_ldgsts_cache_access.sum,0.00
ln1,sm__sass_inst_executed_op_ldgsts_cache_bypass.sum,0.00
ln1,sm__sass_inst_executed_op_ldgsts_cache_access.sum,0.00
attention,sm__sass_inst_executed_op_ldgsts_cache_access.sum,0.00
attention,sm__sass_inst_executed_op_ldgsts_cache_bypass.sum,2457600.00
residual1,sm__sass_inst_executed_op_ldgsts_cache_bypass.sum,0.00
residual1,sm__sass_inst_executed_op_ldgsts_cache_access.sum,0.00
ln2,sm__sass_inst_executed_op_ldgsts_cache_bypass.sum,0.00
ln2,sm__sass_inst_executed_op_ldgsts_cache_access.sum,0.00
ff,sm__sass_inst_executed_op_ldgsts_cache_access.sum,0.00
ff,sm__sass_inst_executed_op_ldgsts_cache_bypass.sum,2064384.00
residual2,sm__sass_inst_executed_op_ldgsts_cache_bypass.sum,0.00
residual2,sm__sass_inst_executed_op_ldgsts_cache_access.sum,0.00
vecadd,sm__sass_inst_executed_op_ldgsts_cache_bypass.sum,0.00
vecadd,sm__sass_inst_executed_op_ldgsts_cache_access.sum,0.00
vecadd_thrust,sm__sass_inst_executed_op_ldgsts_cache_bypass.sum,0.00
vecadd_thrust,sm__sass_inst_executed_op_ldgsts_cache_access.sum,0.00
encoder_forward,sm__warps_active.sum,167636024.00
encoder_forward,sm__threads_launched.sum,1572864.00
ln1,sm__warps_active.sum,110047812.00
ln1,sm__threads_launched.sum,131072.00
attention,sm__threads_launched.sum,5341184.00
attention,sm__warps_active.sum,2537917554.00
residual1,sm__warps_active.sum,170352548.00
residual1,sm__threads_launched.sum,1572864.00
ln2,sm__warps_active.sum,115472310.00
ln2,sm__threads_launched.sum,131072.00
ff,sm__threads_launched.sum,6422528.00
ff,sm__warps_active.sum,1013497810.00
residual2,sm__warps_active.sum,132435556.00
residual2,sm__threads_launched.sum,1572864.00
vecadd,sm__warps_active.sum,74140978.00
vecadd,sm__threads_launched.sum,1572864.00
vecadd_thrust,sm__warps_active.sum,133433460.00
vecadd_thrust,sm__threads_launched.sum,1572864.00
encoder_forward,sm__pipe_shared_cycles_active.max,0.00
encoder_forward,sm__pipe_tensor_cycles_active.max,0.00
ln1,sm__pipe_shared_cycles_active.max,0.00
ln1,sm__pipe_tensor_cycles_active.max,0.00
attention,sm__pipe_tensor_cycles_active.max,1313960.00
attention,sm__pipe_shared_cycles_active.max,1313960.00
residual1,sm__pipe_shared_cycles_active.max,0.00
residual1,sm__pipe_tensor_cycles_active.max,0.00
ln2,sm__pipe_shared_cycles_active.max,0.00
ln2,sm__pipe_tensor_cycles_active.max,0.00
ff,sm__pipe_tensor_cycles_active.max,1572864.00
ff,sm__pipe_shared_cycles_active.max,1572864.00
residual2,sm__pipe_shared_cycles_active.max,0.00
residual2,sm__pipe_tensor_cycles_active.max,0.00
vecadd,sm__pipe_shared_cycles_active.max,1056.00
vecadd,sm__pipe_tensor_cycles_active.max,1056.00
vecadd_thrust,sm__pipe_shared_cycles_active.max,0.00
vecadd_thrust,sm__pipe_tensor_cycles_active.max,0.00
encoder_forward,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,294912.00
ln1,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,491520.00
attention,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,4064640.00
residual1,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,196608.00
ln2,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,491520.00
ff,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,2580480.00
residual2,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,196608.00
vecadd,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,98304.00
vecadd_thrust,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,196608.00
encoder_forward,l1tex__t_requests_pipe_lsu_mem_global_op_st.sum,98304.00
ln1,l1tex__t_requests_pipe_lsu_mem_global_op_st.sum,106496.00
attention,l1tex__t_requests_pipe_lsu_mem_global_op_st.sum,1720320.00
residual1,l1tex__t_requests_pipe_lsu_mem_global_op_st.sum,98304.00
ln2,l1tex__t_requests_pipe_lsu_mem_global_op_st.sum,106496.00
ff,l1tex__t_requests_pipe_lsu_mem_global_op_st.sum,516096.00
residual2,l1tex__t_requests_pipe_lsu_mem_global_op_st.sum,98304.00
vecadd,l1tex__t_requests_pipe_lsu_mem_global_op_st.sum,49152.00
vecadd_thrust,l1tex__t_requests_pipe_lsu_mem_global_op_st.sum,98304.00
encoder_forward,l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum,393216.00
encoder_forward,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,884736.00
ln1,l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum,401408.00
ln1,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,1966080.00
attention,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,48070928.00
attention,l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum,13000704.00
residual1,l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum,393216.00
residual1,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,786432.00
ln2,l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum,401408.00
ln2,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,1966080.00
ff,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,35586048.00
ff,l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum,3538944.00
residual2,l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum,393216.00
residual2,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,786432.00
vecadd,l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum,196608.00
vecadd,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,393216.00
vecadd_thrust,l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum,393216.00
vecadd_thrust,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,786432.00
encoder_forward,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0.00
encoder_forward,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0.00
encoder_forward,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
encoder_forward,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
ln1,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0.00
ln1,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0.00
ln1,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
ln1,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
attention,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
attention,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
attention,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,2457600.00
attention,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,28609488.00
residual1,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0.00
residual1,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0.00
residual1,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
residual1,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
ln2,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0.00
ln2,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0.00
ln2,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
ln2,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
ff,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
ff,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
ff,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,2064384.00
ff,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,25243104.00
residual2,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0.00
residual2,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0.00
residual2,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
residual2,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
vecadd,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0.00
vecadd,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0.00
vecadd,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
vecadd,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
vecadd_thrust,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0.00
vecadd_thrust,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0.00
vecadd_thrust,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
vecadd_thrust,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0.00
encoder_forward,dram__sectors_write.sum,404496.00
encoder_forward,dram__sectors_read.sum,201068.00
encoder_forward,lts__t_requests_srcunit_tex_op_write.sum,98304.00
encoder_forward,lts__t_requests_srcunit_tex_op_read.sum,187110.00
ln1,dram__sectors_write.sum,304236.00
ln1,dram__sectors_read.sum,264.00
ln1,lts__t_requests_srcunit_tex_op_write.sum,104470.00
ln1,lts__t_requests_srcunit_tex_op_read.sum,104984.00
attention,lts__t_requests_srcunit_tex_op_read.sum,19427386.00
attention,lts__t_requests_srcunit_tex_op_write.sum,3268608.00
attention,dram__sectors_read.sum,12699764.00
attention,dram__sectors_write.sum,12880804.00
residual1,dram__sectors_write.sum,388092.00
residual1,dram__sectors_read.sum,402232.00
residual1,lts__t_requests_srcunit_tex_op_write.sum,98304.00
residual1,lts__t_requests_srcunit_tex_op_read.sum,196608.00
ln2,dram__sectors_write.sum,354872.00
ln2,dram__sectors_read.sum,356.00
ln2,lts__t_requests_srcunit_tex_op_write.sum,104434.00
ln2,lts__t_requests_srcunit_tex_op_read.sum,103895.00
ff,lts__t_requests_srcunit_tex_op_read.sum,13375925.00
ff,lts__t_requests_srcunit_tex_op_write.sum,884736.00
ff,dram__sectors_read.sum,4706444.00
ff,dram__sectors_write.sum,3709320.00
residual2,dram__sectors_write.sum,177264.00
residual2,dram__sectors_read.sum,393276.00
residual2,lts__t_requests_srcunit_tex_op_write.sum,98304.00
residual2,lts__t_requests_srcunit_tex_op_read.sum,196608.00
vecadd,dram__sectors_write.sum,172632.00
vecadd,dram__sectors_read.sum,197012.00
vecadd,lts__t_requests_srcunit_tex_op_write.sum,49152.00
vecadd,lts__t_requests_srcunit_tex_op_read.sum,98304.00
vecadd_thrust,dram__sectors_write.sum,144816.00
vecadd_thrust,dram__sectors_read.sum,358500.00
vecadd_thrust,lts__t_requests_srcunit_tex_op_write.sum,98304.00
vecadd_thrust,lts__t_requests_srcunit_tex_op_read.sum,196608.00
encoder_forward,lts__t_sectors_op_read.sum,890803.00
encoder_forward,lts__t_requests_srcunit_l1_op_write.sum,0.00
encoder_forward,lts__t_sectors_op_write.sum,590877.00
encoder_forward,lts__t_requests_srcunit_l1_op_read.sum,0.00
ln1,lts__t_sectors_op_read.sum,509665.00
ln1,lts__t_requests_srcunit_l1_op_write.sum,0.00
ln1,lts__t_sectors_op_write.sum,600552.00
ln1,lts__t_requests_srcunit_l1_op_read.sum,0.00
attention,lts__t_requests_srcunit_l1_op_read.sum,0.00
attention,lts__t_sectors_op_write.sum,19549419.00
attention,lts__t_requests_srcunit_l1_op_write.sum,0.00
attention,lts__t_sectors_op_read.sum,52270295.00
residual1,lts__t_sectors_op_read.sum,1084236.00
residual1,lts__t_requests_srcunit_l1_op_write.sum,0.00
residual1,lts__t_sectors_op_write.sum,591167.00
residual1,lts__t_requests_srcunit_l1_op_read.sum,0.00
ln2,lts__t_sectors_op_read.sum,515357.00
ln2,lts__t_requests_srcunit_l1_op_write.sum,0.00
ln2,lts__t_sectors_op_write.sum,600552.00
ln2,lts__t_requests_srcunit_l1_op_read.sum,0.00
ff,lts__t_requests_srcunit_l1_op_read.sum,0.00
ff,lts__t_sectors_op_write.sum,5303705.00
ff,lts__t_requests_srcunit_l1_op_write.sum,0.00
ff,lts__t_sectors_op_read.sum,38589541.00
residual2,lts__t_sectors_op_read.sum,1082628.00
residual2,lts__t_requests_srcunit_l1_op_write.sum,0.00
residual2,lts__t_sectors_op_write.sum,587981.00
residual2,lts__t_requests_srcunit_l1_op_read.sum,0.00
vecadd,lts__t_sectors_op_read.sum,547146.00
vecadd,lts__t_requests_srcunit_l1_op_write.sum,0.00
vecadd,lts__t_sectors_op_write.sum,296068.00
vecadd,lts__t_requests_srcunit_l1_op_read.sum,0.00
vecadd_thrust,lts__t_sectors_op_read.sum,1075337.00
vecadd_thrust,lts__t_requests_srcunit_l1_op_write.sum,0.00
vecadd_thrust,lts__t_sectors_op_write.sum,588607.00
vecadd_thrust,lts__t_requests_srcunit_l1_op_read.sum,0.00
encoder_forward,smsp__average_warp_latency_per_inst_issued.ratio,27.54
ln1,smsp__average_warp_latency_per_inst_issued.ratio,26.78
attention,smsp__average_warp_latency_per_inst_issued.ratio,141.35
residual1,smsp__average_warp_latency_per_inst_issued.ratio,91.65
ln2,smsp__average_warp_latency_per_inst_issued.ratio,28.59
ff,smsp__average_warp_latency_per_inst_issued.ratio,95.19
residual2,smsp__average_warp_latency_per_inst_issued.ratio,69.49
vecadd,smsp__average_warp_latency_per_inst_issued.ratio,93.59
vecadd_thrust,smsp__average_warp_latency_per_inst_issued.ratio,70.12
encoder_forward,smsp__average_warps_issue_stalled_wait_per_issue_active.ratio,3.46
encoder_forward,smsp__average_warps_issue_stalled_math_pipe_throttle_per_issue_active.ratio,2.50
ln1,smsp__average_warps_issue_stalled_wait_per_issue_active.ratio,1.80
ln1,smsp__average_warps_issue_stalled_math_pipe_throttle_per_issue_active.ratio,1.81
attention,smsp__average_warps_issue_stalled_math_pipe_throttle_per_issue_active.ratio,9.11
attention,smsp__average_warps_issue_stalled_wait_per_issue_active.ratio,11.03
residual1,smsp__average_warps_issue_stalled_wait_per_issue_active.ratio,1.74
residual1,smsp__average_warps_issue_stalled_math_pipe_throttle_per_issue_active.ratio,1.47
ln2,smsp__average_warps_issue_stalled_wait_per_issue_active.ratio,1.80
ln2,smsp__average_warps_issue_stalled_math_pipe_throttle_per_issue_active.ratio,1.78
ff,smsp__average_warps_issue_stalled_math_pipe_throttle_per_issue_active.ratio,4.12
ff,smsp__average_warps_issue_stalled_wait_per_issue_active.ratio,4.11
residual2,smsp__average_warps_issue_stalled_wait_per_issue_active.ratio,1.75
residual2,smsp__average_warps_issue_stalled_math_pipe_throttle_per_issue_active.ratio,1.42
vecadd,smsp__average_warps_issue_stalled_wait_per_issue_active.ratio,4.03
vecadd,smsp__average_warps_issue_stalled_math_pipe_throttle_per_issue_active.ratio,0.44
vecadd_thrust,smsp__average_warps_issue_stalled_wait_per_issue_active.ratio,1.75
vecadd_thrust,smsp__average_warps_issue_stalled_math_pipe_throttle_per_issue_active.ratio,1.35
encoder_forward,smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio,0.55
encoder_forward,smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio,14.79
ln1,smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio,0.28
ln1,smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio,17.61
attention,smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio,86.35
attention,smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio,3.40
residual1,smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio,0.44
residual1,smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio,81.05
ln2,smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio,0.28
ln2,smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio,19.22
ff,smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio,77.77
ff,smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio,1.60
residual2,smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio,0.43
residual2,smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio,59.26
vecadd,smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio,1.64
vecadd,smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio,76.67
vecadd_thrust,smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio,0.44
vecadd_thrust,smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio,60.43
